Car_id,Date,Customer Name,Gender,Annual Income,Price ($)
601,27-02-2022,Melissa,Male,978000,34000
602,27-02-2022,Melody,Female,13500,41000
603,27-02-2022,Mia,Male,720000,17000
604,27-02-2022,Miah,Female,474000,19000
605,27-02-2022,Michelle,Female,490000,46000
606,27-02-2022,Quinn,Male,2380000,28000
607,27-02-2022,Rafael,Male,1035000,18500
608,27-02-2022,Raphael,Male,975000,21000
609,27-02-2022,Rayan,Male,13500,19000
610,27-02-2022,Reed,Male,556000,31000
611,27-02-2022,Madisyn,Female,900000,18000
612,27-02-2022,Makayla,Male,1300000,19000
613,27-02-2022,Malaysia,Male,1250000,19000
614,27-02-2022,Malia,Male,13500,25000
615,27-02-2022,Maliyah,Male,760000,22000
616,27-02-2022,Lea,Male,1220000,28000
617,27-02-2022,Nais,Male,1238000,16800
618,27-02-2022,Ryder,Male,13500,42000
619,27-02-2022,Clement,Male,1480000,11000
620,27-02-2022,Cyrielle,Male,13500,22000
621,27-02-2022,John,Female,1310000,43000
622,27-02-2022,Johnny,Female,458000,17000
623,27-02-2022,Jonathan,Male,1442000,22200
624,27-02-2022,Jordan,Female,2200000,16000
625,27-02-2022,Joseph,Male,13500,27000
626,28-02-2022,Mikaela,Female,405000,45000
627,28-02-2022,Mikayla,Female,715000,20001
628,28-02-2022,Reid,Male,875000,27000
629,28-02-2022,Richard,Male,670000,17000
630,28-02-2022,Mariah,Female,690000,33000
631,28-02-2022,Mariam,Male,1600000,29000
632,28-02-2022,Emma,Male,13500,22000
633,28-02-2022,Justine,Male,1340000,22000
634,28-02-2022,Joshua,Female,750000,26000
635,28-02-2022,Julian,Male,13500,12000
636,03-01-2022,Mila,Female,671500,39501
637,03-01-2022,Miley,Male,765000,19001
638,03-01-2022,Miranda,Male,900000,21001
639,03-01-2022,Miriam,Female,820000,16000
640,03-01-2022,Mya,Female,650000,12000
641,03-01-2022,Nadia,Female,552000,16000
642,03-01-2022,Nancy,Male,1275000,20500
643,03-01-2022,Riley,Female,715000,14000
644,03-01-2022,Robert,Female,670100,14100
645,03-01-2022,Yael,Male,575000,12001
646,03-01-2022,Roman,Male,575000,19000
647,03-01-2022,Rowan,Female,1703000,34300
648,03-01-2022,Kingsley,Male,840000,36000
649,03-01-2022,Paul,Male,13500,26000
650,03-01-2022,Mariama,Female,13500,22000
651,03-01-2022,Maryam,Male,13500,41000
652,03-01-2022,Maya,Male,1900000,31000
653,03-01-2022,Mckenzie,Male,13500,19000
654,03-01-2022,Melanie,Female,1911000,25100
655,03-01-2022,Mia,Male,1922000,51200
656,03-01-2022,Michelle,Female,13500,19000
657,03-01-2022,Samuel,Male,13500,26000
658,03-01-2022,Wilson,Male,13500,14000
659,03-01-2022,Manon,Male,670000,11000
660,03-01-2022,Romane,Female,2200000,26000
661,03-01-2022,Mae,Male,13500,19000
662,03-01-2022,Antoine,Male,2385000,31500
663,03-01-2022,Lilian,Male,1935000,32500
664,03-01-2022,Justin,Female,13500,46000
665,03-01-2022,Kai,Male,560000,26000
666,03-01-2022,Kevin,Male,340000,82000
667,03-01-2022,Kingsley,Female,1101000,19100
668,03-01-2022,Kyle,Male,13500,26000
669,03-01-2022,Lawrence,Male,870000,29000
670,03-01-2022,Leo,Male,13500,69000
671,03-02-2022,Natalia,Male,2850000,24000
672,03-02-2022,Natalie,Male,1850000,16000
673,03-02-2022,Nataly,Male,13500,49000
674,03-02-2022,Salvatore,Male,840500,49500
675,03-02-2022,Sam,Male,876000,31000
676,03-02-2022,Samir,Male,1995000,27500
677,03-02-2022,Mikayla,Female,1850000,21000
678,03-02-2022,Mila,Male,2000000,43000
679,03-02-2022,Milan,Male,700000,15000
680,03-02-2022,Axelle,Male,13500,31000
681,03-02-2022,Thomas,Male,757500,61500
682,03-02-2022,Nicolas,Male,13500,21000
683,03-02-2022,Leon,Female,420000,31000
684,03-02-2022,Liam,Male,643500,16500
685,03-02-2022,Logan,Female,625000,29000
686,03-05-2022,Natasha,Male,1436000,20600
687,03-05-2022,Nathalia,Male,13500,22000
688,03-05-2022,Nathalie,Male,1110000,31000
689,03-05-2022,Nathaly,Male,1550000,42000
690,03-05-2022,Nayeli,Male,2300000,24000
691,03-05-2022,Nevaeh,Male,13500,22000
692,03-05-2022,Nicole,Male,1550000,37000
693,03-05-2022,Nina,Male,1800000,22000
694,03-05-2022,Noemi,Female,2485000,33500
695,03-05-2022,Nyla,Male,2120000,49001
696,03-05-2022,Olivia,Male,1800000,25001
697,03-05-2022,Paola,Male,1800000,39001
698,03-05-2022,Penelope,Male,13500,26001
699,03-05-2022,Perla,Male,1810000,85001
700,03-05-2022,Rachel,Male,2615000,26501
701,03-05-2022,Raquel,Male,2100000,22001
702,03-05-2022,Samuel,Male,13500,12000
703,03-05-2022,Santino,Female,1800000,26000
704,03-05-2022,Sean,Male,600000,33000
705,03-05-2022,Sebastian,Male,797000,19000
706,03-05-2022,Shalom,Male,3001000,18100
707,03-05-2022,Shane,Male,752000,43000
708,03-05-2022,Shaul,Female,685000,16000
709,03-05-2022,Shaya,Male,13500,39000
710,03-05-2022,Shea,Female,670000,21000
711,03-05-2022,Shia,Male,705500,53500
712,03-05-2022,Shimon,Male,685000,17000
713,03-05-2022,Calvin,Male,13500,16000
714,03-05-2022,Shloimy,Male,511500,26500
715,03-05-2022,Mohammad,Male,13500,27000
716,03-05-2022,Shlomo,Female,645000,16000
717,03-05-2022,Shmiel,Female,13500,16000
718,03-05-2022,Miracle,Male,1890000,17000
719,03-05-2022,Morgan,Female,1565000,22500
720,03-05-2022,Mya,Male,1630000,26000
721,03-05-2022,Nahla,Female,13500,19000
722,03-05-2022,Naomi,Male,13500,31000
723,03-05-2022,Nevaeh,Male,800000,39000
724,03-05-2022,Nia,Female,13500,21000
725,03-05-2022,Nova,Female,1025000,62500
726,03-05-2022,Nyla,Male,13500,16000
727,03-05-2022,Nylah,Female,13500,18000
728,03-05-2022,Olivia,Male,13500,34000
729,03-05-2022,Oumou,Female,1670000,26000
730,03-05-2022,Paige,Male,13500,10000
731,03-05-2022,Paris,Female,1305000,25500
732,03-05-2022,Penelope,Male,1725000,20500
733,03-05-2022,Peyton,Male,1110000,24000
734,03-05-2022,Lucy,Male,13500,14000
735,03-05-2022,Hay-Lee,Male,1760000,18000
736,03-05-2022,Carine,Female,1325000,17500
737,03-05-2022,Andre,Male,2000000,25000
738,03-05-2022,Amelie,Male,355000,21000
739,03-05-2022,Owen,Male,1400000,28000
740,03-05-2022,Tom,Male,456000,60000
741,03-05-2022,Amandine,Male,546000,21000
742,03-05-2022,Christopher,Male,13500,57000
743,03-05-2022,Justine,Male,615000,9000
744,03-05-2022,Clemence,Male,340000,20000
745,03-05-2022,Nina,Male,790000,29000
746,03-05-2022,Darren,Male,1715157,15510
747,03-05-2022,Lea,Male,13500,22000
748,03-05-2022,Louann,Female,1095000,43500
749,03-05-2022,Orlane,Male,851500,21500
750,03-05-2022,Louis,Female,610000,20000
751,03-05-2022,Lucas,Female,565000,12000
752,03-05-2022,Luke,Male,572000,9000
753,03-05-2022,Marcus,Female,1090000,20000
754,03-05-2022,Martin,Female,455000,42000
755,03-05-2022,Mason,Male,750000,28000
756,03-05-2022,Matthew,Male,850000,12000
757,03-05-2022,Max,Male,640000,36000
758,03-05-2022,Michael,Male,13500,14000
759,03-05-2022,Miles,Female,1030000,23000
760,03-05-2022,Mohamed,Male,600000,18000
761,03-05-2022,Mohammad,Female,13500,14000
762,03-05-2022,Mohammed,Female,13500,12000
763,03-05-2022,Muhammad,Male,386000,17000
764,03-05-2022,Nathan,Male,857000,16000
765,03-05-2022,Nathaniel,Female,13500,19000
766,03-06-2022,Rebecca,Male,1300000,17001
767,03-06-2022,Rihanna,Male,1370000,22001
768,03-06-2022,Shmuel,Female,701000,17000
769,03-06-2022,Shneur,Male,810000,34000
770,03-06-2022,Phoenix,Male,894000,54000
771,03-06-2022,Riley,Male,13500,53000
772,03-06-2022,Pierre,Male,920000,11000
773,03-06-2022,Jacob,Male,895000,53000
774,03-06-2022,Nelson,Male,1160000,13000
775,03-06-2022,Nicholas,Male,13500,22000
776,03-07-2022,Riley,Male,1000000,14001
777,03-07-2022,Rosa,Male,13500,49000
778,03-07-2022,Rose,Male,2575000,27501
779,03-07-2022,Roselyn,Male,1322500,16251
780,03-07-2022,Sholom,Female,1000000,43000
781,03-07-2022,Shulem,Female,13500,15000
782,03-07-2022,Sidney,Male,13500,12000
783,03-07-2022,Silas,Female,13500,51000
784,03-07-2022,Samantha,Male,1402000,14200
785,03-07-2022,Sanaa,Male,1500000,24000
786,03-07-2022,Sanai,Male,13500,22000
787,03-07-2022,Saniyah,Male,1100000,21000
788,03-07-2022,Nicolas,Male,865000,24000
789,03-07-2022,Noah,Male,725000,37000
790,03-07-2022,Elisabeth,Male,1300000,33000
791,03-07-2022,Flavie,Female,911000,18000
792,03-07-2022,Noah,Male,1235000,39500
793,03-07-2022,Oliver,Male,752500,19500
794,03-07-2022,Oscar,Male,13500,25000
795,03-07-2022,Owen,Male,13500,19000
796,03-08-2022,Ruby,Male,13500,26001
797,03-08-2022,Sabrina,Male,1562500,26251
798,03-08-2022,Sadie,Male,2000000,9000
799,03-08-2022,Samantha,Male,13500,34000
800,03-08-2022,Samara,Male,13500,19000
801,03-08-2022,Sara,Male,1900000,25000
802,03-08-2022,Sarah,Male,3010000,25000
803,03-08-2022,Sarai,Male,13500,14000
804,03-08-2022,Simcha,Female,13500,18000
805,03-08-2022,Clement,Male,1265000,42500
806,03-08-2022,Solomon,Male,13500,41000
807,03-08-2022,Priscille,Male,1390000,16000
808,03-08-2022,Sarah,Male,13500,17000
809,03-08-2022,Sasha,Male,3600000,39000
810,03-08-2022,Savannah,Female,13500,28000
811,03-08-2022,Scarlett,Male,815000,21000
812,03-08-2022,Sarah,Male,2000000,13000
813,03-08-2022,Sarai,Male,710000,45000
814,03-08-2022,Sariah,Male,620000,14000
815,03-08-2022,Savannah,Male,13500,26000
816,03-08-2022,Serenity,Female,830000,21000
817,03-08-2022,Shiloh,Male,1105000,10500
818,03-08-2022,Skye,Male,1303000,29300
819,03-08-2022,Skyla,Male,13500,60000
820,03-08-2022,Thomas,Male,975000,21000
821,03-08-2022,Jonathan,Male,2365000,49500
822,03-08-2022,Kaden,Male,1940000,35000
823,03-08-2022,Kayden,Male,1302500,22250
824,03-08-2022,Kenneth,Male,1420200,19020
825,03-08-2022,Mamadou,Male,13500,25000
826,03-08-2022,Amandine,Male,13500,31000
827,03-08-2022,Valentin,Male,460000,16000
828,03-08-2022,Patrick,Male,565000,22000
829,03-08-2022,Peter,Female,500000,22000
830,03-08-2022,Rayan,Male,610000,20000
831,03-08-2022,Raymond,Female,445000,12000
832,03-08-2022,Richard,Male,13500,21000
833,03-08-2022,Ricky,Female,801000,18000
834,03-08-2022,Rohan,Male,350000,18000
835,03-08-2022,Ryan,Male,525000,26000
836,03-09-2022,Sariah,Male,2800000,15000
837,03-09-2022,Sasha,Male,13500,15001
838,03-09-2022,Savanna,Male,647000,31000
839,03-09-2022,Selma,Male,920000,41000
840,03-09-2022,Shaina,Female,1140000,17000
841,03-09-2022,Shaindy,Female,1172500,18250
842,03-09-2022,Skylah,Female,1285000,24500
843,03-09-2022,Skylar,Male,13500,46000
844,03-09-2022,Skyler,Male,1375000,23500
845,03-09-2022,Theo,Male,950000,14000
846,03-09-2022,Nicolas,Male,2440000,24000
847,03-09-2022,Marcus,Male,490000,21000
848,03-09-2022,Samuel,Male,517500,19500
849,03-09-2022,Sean,Male,365000,17000
850,03-09-2022,Sebastian,Male,460000,21000
851,03-10-2022,Savannah,Male,13500,12000
852,03-10-2022,Scarlet,Male,2100000,23000
853,03-10-2022,Shifra,Female,1473000,12300
854,03-10-2022,Shira,Male,467000,15000
855,03-10-2022,Sofia,Male,1300000,22000
856,03-10-2022,Sophia,Male,1286000,22600
857,03-10-2022,Quentin,Male,770000,14000
858,03-10-2022,Matthew,Male,13500,46000
859,03-10-2022,Shawn,Female,1725000,41500
860,03-10-2022,Simon,Male,646000,14000
861,03-12-2022,Scarlett,Male,13500,41000
862,03-12-2022,Selena,Male,13500,18000
863,03-12-2022,Serenity,Female,13500,17000
864,03-12-2022,Sherlyn,Male,2000000,82000
865,03-12-2022,Lyla,Male,2302000,42200
866,03-12-2022,Natalia,Male,13500,16001
867,03-12-2022,Nora,Male,607000,21000
868,03-12-2022,Sima,Male,465000,45000
869,03-12-2022,Summer,Male,1920000,17000
870,03-12-2022,Sydney,Male,1968500,51850
871,03-12-2022,Taylor,Female,782000,25000
872,03-12-2022,Tiana,Male,845000,39000
873,03-12-2022,Audrey,Male,704000,45000
874,03-12-2022,Ewen,Male,601000,25000
875,03-12-2022,Samuel,Male,1215000,16500
876,03-12-2022,Thessa,Male,460000,14000
877,03-12-2022,Stanley,Female,1190000,24000
878,03-12-2022,Steven,Female,635500,42500
879,03-12-2022,Syed,Male,580000,20000
880,03-12-2022,Tenzin,Female,413000,21000
881,13-03-2022,Shirley,Male,442500,82500
882,13-03-2022,Sienna,Male,4735000,22500
883,13-03-2022,Skyla,Male,1340000,26000
884,13-03-2022,Skylar,Male,1801000,15100
885,13-03-2022,Sofia,Male,1532000,45200
886,13-03-2022,Simone,Female,440000,12000
887,13-03-2022,Brandon,Male,750000,44001
888,13-03-2022,Sloane,Male,13500,43000
889,13-03-2022,Sofia,Male,625000,36000
890,13-03-2022,Bryan,Male,13500,12001
891,13-03-2022,Tianna,Male,1107000,20700
892,13-03-2022,Tori,Male,641500,43500
893,13-03-2022,Trinity,Male,725000,27000
894,13-03-2022,Victoria,Female,825000,28000
895,13-03-2022,Violet,Male,13500,44000
896,13-03-2022,Juliette,Female,680000,60000
897,13-03-2022,Johan,Female,622000,14000
898,13-03-2022,Lou,Female,13500,19000
899,13-03-2022,Angele,Male,412500,28500
900,13-03-2022,Louis,Male,465000,60000
901,13-03-2022,Terry,Male,420000,46000
902,13-03-2022,Thomas,Male,650000,51000
903,13-03-2022,Timothy,Male,525000,13000
904,13-03-2022,Tony,Male,780000,21000
905,13-03-2022,Travis,Male,765000,31000
906,14-03-2022,Sophia,Male,3755000,19500
907,14-03-2022,Sophie,Male,2140000,34000
908,14-03-2022,Stacy,Female,1810000,39000
909,14-03-2022,Sophia,Female,745000,26000
910,14-03-2022,Messiah,Female,500000,45001
911,14-03-2022,Stella,Male,722500,51500
912,14-03-2022,Winter,Male,1515000,31500
913,14-03-2022,Wynter,Male,13500,19000
914,14-03-2022,Zaniyah,Male,986000,26000
915,14-03-2022,Lou,Male,720008,22000
916,14-03-2022,Alix,Female,730000,22000
917,14-03-2022,Leanne,Male,1188000,28800
918,14-03-2022,Tyler,Female,1420000,12000
919,14-03-2022,Victor,Male,2100000,26000
920,14-03-2022,Vincent,Male,1385000,22500
921,15-03-2022,Stella,Male,1750000,53001
922,15-03-2022,Sury,Male,421000,16000
923,15-03-2022,Zara,Male,13500,69000
924,15-03-2022,Nora,Male,13500,31000
925,15-03-2022,William,Female,417000,19000
926,16-03-2022,Stephanie,Male,980000,25000
927,16-03-2022,Stephany,Male,13500,53000
928,16-03-2022,Tatiana,Male,13500,23000
929,16-03-2022,Taylor,Male,13500,19000
930,16-03-2022,Tiana,Male,2030000,42000
931,16-03-2022,Tiffany,Male,1740000,21000
932,16-03-2022,Valentina,Male,2800000,20000
933,16-03-2022,Valeria,Male,985000,26000
934,16-03-2022,Valerie,Male,13500,15000
935,16-03-2022,Vanessa,Male,2000000,24000
936,16-03-2022,Micah,Male,335000,14001
937,16-03-2022,Brian,Male,751000,19000
938,16-03-2022,Sylvie,Male,13500,22000
939,16-03-2022,Talia,Female,1720000,25000
940,16-03-2022,Bryant,Male,415000,32000
941,16-03-2022,Taylor,Male,13500,9000
942,16-03-2022,Valeria,Female,550000,51000
943,16-03-2022,Toby,Male,286000,22000
944,16-03-2022,Tzipora,Male,13500,41000
945,16-03-2022,Tzivia,Male,1375000,75500
946,16-03-2022,Zariah,Male,830000,22000
947,16-03-2022,Zendaya,Male,13500,21000
948,16-03-2022,Zoe,Male,767000,21000
949,16-03-2022,Zoey,Male,1860000,18000
950,16-03-2022,Zuri,Female,1262500,17250
951,16-03-2022,Aaliyah,Male,13500,60000
952,16-03-2022,Abigail,Male,1200000,27000
953,16-03-2022,Adelyn,Male,1175000,21500
954,16-03-2022,Adriana,Male,1225000,29500
955,16-03-2022,Adrianna,Female,1261000,22100
956,16-03-2022,Enzo,Male,630000,21000
957,16-03-2022,Leonie,Male,905000,22000
958,16-03-2022,Evan,Male,825000,38000
959,16-03-2022,Gaston,Male,600000,26000
960,16-03-2022,Hugo,Female,1750000,29000
961,16-03-2022,Justin,Female,450000,31000
962,16-03-2022,Antoine,Male,397000,26000
963,16-03-2022,Sebastian,Male,2337000,12700
964,16-03-2022,Sam,Male,1370000,23000
965,16-03-2022,Abel,Male,695000,12000
966,16-03-2022,Wilson,Female,13500,43000
967,16-03-2022,Xavier,Female,810000,16000
968,16-03-2022,Zachary,Male,451500,42500
969,16-03-2022,Zain,Male,526000,25000
970,16-03-2022,Zayan,Male,605500,20500
971,16-03-2022,Aaron,Female,500000,24000
972,16-03-2022,Abdoul,Male,427500,22500
973,16-03-2022,Abdoulaye,Male,13500,14000
974,16-03-2022,Adam,Female,855000,41000
975,16-03-2022,Aden,Male,13500,20000
976,17-03-2022,Veronica,Male,1110000,21000
977,17-03-2022,Victoria,Male,1492000,27200
978,17-03-2022,Valentina,Female,1050000,14000
979,17-03-2022,Valerie,Male,1401500,22150
980,17-03-2022,Aileen,Female,13500,37000
981,17-03-2022,Alana,Male,1055000,13500
982,17-03-2022,Tessa,Male,13500,13000
983,17-03-2022,Julien,Female,1150000,24000
984,17-03-2022,Adonis,Male,13500,19000
985,17-03-2022,Adrian,Male,1705000,69500
986,19-03-2022,Violet,Female,480000,18000
987,19-03-2022,Viviana,Male,13500,45000
988,19-03-2022,Wendy,Female,1304000,15400
989,19-03-2022,Ximena,Male,1717500,19750
990,19-03-2022,Yamilet,Male,2840000,12001
991,19-03-2022,Yaretzi,Male,13500,19001
992,19-03-2022,Zoe,Male,525500,23501
993,19-03-2022,Zoey,Male,805000,31001
994,19-03-2022,Abigail,Male,465000,31001
995,19-03-2022,Addison,Female,13500,53000
996,19-03-2022,Adele,Female,1480000,15000
997,19-03-2022,Adeline,Male,2000000,16001
998,19-03-2022,Adina,Male,1540000,44000
999,19-03-2022,Vanessa,Male,13500,19000
1000,19-03-2022,Vera,Male,920000,24000
1001,19-03-2022,Veronica,Male,1110000,17000
1002,19-03-2022,Cecilia,Male,901000,46000
1003,19-03-2022,Violet,Male,1200000,60000
1004,19-03-2022,Virginia,Male,1387000,16700
1005,19-03-2022,Vivian,Male,13500,17000
1006,19-03-2022,Vivienne,Male,970000,16000
1007,19-03-2022,Willa,Male,870000,21000
1008,19-03-2022,Yael,Male,1250000,21000
1009,19-03-2022,Yara,Female,1450000,37000
1010,19-03-2022,Yehudis,Male,13500,20000
1011,19-03-2022,Yides,Male,865000,10000
1012,19-03-2022,Alanis,Female,1270000,24000
1013,19-03-2022,Alejandra,Female,555000,9000
1014,19-03-2022,Alessandra,Male,1351000,22100
1015,19-03-2022,Alexa,Male,1962000,19200
1016,19-03-2022,Alexandra,Female,1050000,12000
1017,19-03-2022,Alexia,Female,1030000,24000
1018,19-03-2022,Alexis,Male,810000,60000
1019,19-03-2022,Alice,Male,850000,17000
1020,19-03-2022,Alicia,Female,750000,69000
1021,19-03-2022,Alina,Male,535000,17000
1022,19-03-2022,Alison,Male,1640000,26000
1023,19-03-2022,Alissa,Female,13500,23000
1024,19-03-2022,Aliyah,Female,13500,12000
1025,19-03-2022,Kelia,Male,303500,24500
1026,19-03-2022,Andrea,Male,1100000,21000
1027,19-03-2022,Mathis,Male,780000,22000
1028,19-03-2022,Florian,Male,1060000,31000
1029,19-03-2022,Leo,Male,905000,29000
1030,19-03-2022,Nora,Male,13500,41000
1031,19-03-2022,Pierre-Andre,Male,13500,26000
1032,19-03-2022,Esteban,Male,13500,9000
1033,19-03-2022,Enzo,Male,13500,20000
1034,19-03-2022,Alexander,Female,440000,23000
1035,19-03-2022,Hulya,Male,620000,18000
1036,19-03-2022,Andrew,Male,1235000,17500
1037,19-03-2022,Quentin,Male,595000,20000
1038,19-03-2022,Ahmed,Male,551200,19200
1039,19-03-2022,Aidan,Male,13500,46000
1040,19-03-2022,Aiden,Male,13500,31000
1041,19-03-2022,Alexander,Male,542000,21000
1042,19-03-2022,Ali,Male,13500,39000
1043,19-03-2022,Alijah,Female,13500,22000
1044,19-03-2022,Alvin,Male,2070000,45000
1045,19-03-2022,Amadou,Male,2800000,26000
1046,19-03-2022,Amar'E,Male,385000,34000
1047,19-03-2022,Amare,Male,500000,19000
1048,19-03-2022,Amari,Male,13500,19000
1049,19-03-2022,Andre,Male,917000,71000
1050,19-03-2022,Andrew,Female,13500,19000
1051,20-03-2022,Adriana,Female,13500,20000
1052,20-03-2022,Adrianna,Female,590000,42000
1053,20-03-2022,Ahuva,Male,820000,12000
1054,20-03-2022,Alessandra,Male,1830000,22001
1055,20-03-2022,Alessia,Male,2100000,36001
1056,20-03-2022,Alexa,Male,865000,42000
1057,20-03-2022,Alexandra,Male,390000,16000
1058,20-03-2022,Alexis,Male,650000,49000
1059,20-03-2022,Alice,Male,512000,19000
1060,20-03-2022,Yitta,Male,13500,21000
1061,20-03-2022,Eleanor,Female,431000,61000
1062,20-03-2022,Yocheved,Male,1220500,13050
1063,20-03-2022,Zissy,Male,357000,18000
1064,20-03-2022,Zoe,Male,1920000,14000
1065,20-03-2022,Zoey,Female,565000,29000
1066,20-03-2022,Aarav,Male,597500,13500
1067,20-03-2022,Aaron,Male,1250000,42000
1068,20-03-2022,Aayan,Male,1230000,69000
1069,20-03-2022,Allison,Male,809000,16000
1070,20-03-2022,Allyson,Male,1510000,20000
1071,20-03-2022,Alma,Female,1210000,23000
1072,20-03-2022,Alondra,Female,1275000,26500
1073,20-03-2022,Alyssa,Male,1292000,36200
1074,20-03-2022,Amalia,Male,1165000,25500
1075,20-03-2022,Amanda,Male,959000,18000
1076,20-03-2022,Amaya,Female,965000,38000
1077,20-03-2022,Amber,Male,1251000,69100
1078,20-03-2022,Emily,Male,569000,31000
1079,20-03-2022,Laurene,Male,810000,27000
1080,20-03-2022,Killian,Female,500000,26000
1081,20-03-2022,Paul,Male,2335000,22500
1082,20-03-2022,Tristan,Male,1240000,34000
1083,20-03-2022,Corentin,Male,1580000,41000
1084,20-03-2022,Elisabeth,Male,820000,17000
1085,20-03-2022,Alexandre,Male,635000,19000
1086,20-03-2022,Chloe,Male,836000,46000
1087,20-03-2022,Angel,Male,1115000,38500
1088,20-03-2022,Anthony,Male,905000,22000
1089,20-03-2022,Antonio,Female,13500,17000
1090,20-03-2022,Ashton,Male,450000,39000
1091,20-03-2022,Austin,Male,1015000,9500
1092,20-03-2022,Avery,Male,13500,27000
1093,20-03-2022,Ayden,Male,13500,27000
1094,20-03-2022,Benjamin,Male,510000,49000
1095,20-03-2022,Blake,Male,645000,16000
1096,21-03-2022,Alicia,Female,1361000,16100
1097,21-03-2022,Alina,Male,13500,43000
1098,21-03-2022,Alisa,Female,1310000,21000
1099,21-03-2022,Aliza,Female,570000,42000
1100,21-03-2022,Abdul,Male,1220000,14000
1101,21-03-2022,Abdullah,Male,1315000,57500
1102,21-03-2022,Adam,Male,660000,13000
1103,21-03-2022,Aditya,Male,13500,16000
1104,21-03-2022,Amelia,Male,1205000,27500
1105,21-03-2022,Amy,Male,780000,36000
1106,21-03-2022,Ana,Male,13500,14000
1107,21-03-2022,Anabella,Male,13500,9000
1108,21-03-2022,Anthony,Male,594000,45000
1109,21-03-2022,Victorine,Male,13500,20000
1110,21-03-2022,Justin,Male,1311000,19100
1111,21-03-2022,Ismail,Male,390000,19000
